#{"t_start": 1620412289.453328, "env_id": "procgen-fruitbot-v0"}
r,l,t
1.0,58,594.575067
1.0,87,594.806812
-4.0,51,594.89064
-3.0,44,595.053327
0.0,58,595.14815
2.0,94,595.382208
-3.0,87,595.604537
-4.0,65,595.710721
0.0,87,595.932252
1.0,72,596.059469
2.0,65,596.260318
-3.0,101,596.516324
1.0,58,596.614087
-4.0,80,596.831774
2.0,101,597.083762
-11.0,94,597.226664
0.0,60,597.407534
1.0,110,597.668975
-8.0,44,597.742655
0.0,59,597.842315
-6.0,173,598.312113
-8.0,72,598.433565
-2.0,101,598.674166
-2.0,80,598.885979
1.0,44,598.954278
-7.0,72,599.165277
-4.0,72,599.288342
-3.0,173,599.725864
1.0,60,599.823535
0.0,87,600.065531
-4.0,94,600.219229
-11.0,94,600.449717
-3.0,87,600.670087
1.0,51,600.748166
1.0,80,600.962648
-4.0,51,601.054666
-3.0,72,601.254188
0.0,72,601.370602
2.0,80,601.584145
-3.0,116,601.844362
1.0,44,601.909991
0.0,58,602.093364
-4.0,51,602.17028
-7.0,80,602.389159
0.0,58,602.476748
0.0,72,602.679617
3.0,94,602.831404
-4.0,137,603.240769
0.0,65,603.347169
-2.0,80,603.557849
-4.0,44,603.623319
0.0,51,603.698396
-2.0,231,604.222401
-2.0,87,604.445363
1.0,87,604.667118
-3.0,72,604.776225
1.0,123,605.056579
0.0,65,605.262084
0.0,65,605.378528
1.0,101,605.634433
-4.0,65,605.736467
-3.0,94,605.968246
-6.0,72,606.17316
1.0,108,606.431636
-9.0,87,606.56346
0.0,65,606.756759
-4.0,46,606.826047
0.0,72,607.01994
0.0,44,607.094907
-12.0,72,607.322145
0.0,80,607.451415
0.0,72,607.649308
1.0,63,607.745252
1.0,108,607.996969
-3.0,58,608.182088
0.0,72,608.294142
-4.0,51,608.456287
-4.0,144,608.76966
1.0,82,608.895547
2.0,166,609.33015
-4.0,80,609.45454
-8.0,58,609.625456
-4.0,72,609.733206
-1.0,87,609.960144
1.0,94,610.218418
-4.0,65,610.318024
0.0,51,610.478583
-6.0,72,610.596413
1.0,101,610.83701
-3.0,65,610.937115
3.0,173,611.398291
-1.0,87,611.535796
0.0,58,611.714695
1.0,65,611.813758
-2.0,58,611.987455
1.0,108,612.250654
-3.0,80,612.38125
0.0,82,612.594644
-8.0,80,612.809138
-2.0,72,612.920648
0.0,44,612.989697
-4.0,65,613.17817
0.0,87,613.408257
0.0,72,613.526949
1.0,101,613.772738
1.0,65,613.964357
-2.0,108,614.143183
1.0,44,614.303684
-6.0,80,614.443279
0.0,72,614.642961
-6.0,80,614.851621
-7.0,87,614.994961
-4.0,58,615.172502
-4.0,65,615.291359
0.0,72,615.489898
3.0,87,615.624671
-18.0,295,616.368663
-2.0,58,616.458428
-2.0,72,616.650909
0.0,87,616.795223
1.0,94,617.038897
0.0,72,617.245581
-1.0,94,617.405752
1.0,44,617.557905
2.0,94,617.794328
-2.0,58,617.888295
0.0,80,618.098575
0.0,72,618.225849
-4.0,65,618.431404
0.0,65,618.536743
0.0,58,618.71587
-7.0,72,618.830687
1.0,105,619.097189
0.0,72,619.316472
1.0,80,619.44838
-3.0,80,619.673085
1.0,94,619.904558
3.0,94,620.056749
-4.0,58,620.232872
-4.0,87,620.383944
2.0,58,620.564456
0.0,51,620.647855
-12.0,159,621.07328
2.0,65,621.174536
3.0,159,621.507625
-4.0,65,621.688544
0.0,82,621.819099
0.0,87,622.044883
0.0,51,622.125615
0.0,57,622.299591
-4.0,80,622.520009
-4.0,101,622.678237
0.0,51,622.840111
0.0,58,622.92818
1.0,101,623.175241
-3.0,80,623.401225
-10.0,58,623.49788
1.0,101,623.756834
-3.0,80,623.891004
-2.0,94,624.140347
0.0,44,624.299245
-6.0,94,624.466301
-4.0,65,624.658164
-1.0,87,624.790452
-3.0,44,624.947558
1.0,108,625.203162
3.0,94,625.367764
-6.0,94,625.608643
0.0,87,625.835895
0.0,44,625.909942
1.0,58,626.096162
0.0,51,626.176451
-2.0,94,626.416711
-4.0,80,626.548379
1.0,108,626.800298
0.0,72,627.003867
0.0,72,627.124617
1.0,60,627.309489
-2.0,51,627.400395
0.0,44,627.560744
1.0,101,627.728606
0.0,51,627.899169
-3.0,51,627.980219
1.0,101,628.221174
-3.0,138,628.558479
1.0,94,628.789927
-8.0,51,628.875857
0.0,80,629.097782
2.0,65,629.212095
2.0,87,629.454329
3.0,94,629.687466
1.0,87,629.824318
-3.0,51,629.99596
0.0,72,630.114676
0.0,51,630.274601
0.0,72,630.387866
-8.0,94,630.634102
0.0,65,630.825671
1.0,65,630.932708
0.0,58,631.031384
0.0,51,631.199827
-4.0,80,631.414213
0.0,87,631.567259
0.0,80,631.782071
-4.0,65,631.886191
-3.0,51,632.052991
2.0,65,632.158271
-4.0,51,632.322153
-7.0,51,632.406783
-3.0,80,632.633905
0.0,44,632.704261
1.0,51,632.782992
1.0,44,632.939622
0.0,65,633.066546
-3.0,58,633.246938
-4.0,44,633.323227
-3.0,87,633.559633
0.0,58,633.656778
0.0,80,633.867486
-4.0,80,633.995594
-3.0,72,634.196604
-3.0,80,634.398614
1.0,100,634.561226
1.0,72,634.756976
-4.0,80,634.968324
0.0,87,635.105143
1.0,108,635.367529
1.0,108,635.640704
0.0,80,635.849831
-3.0,65,635.951654
0.0,65,636.141487
0.0,44,636.212429
1.0,58,636.307866
0.0,44,636.462196
-2.0,80,636.590131
-6.0,94,636.834441
-7.0,94,637.068168
1.0,80,637.196313
-4.0,80,637.401512
-4.0,51,637.492944
1.0,51,637.666656
-2.0,51,637.752797
1.0,101,638.002012
1.0,58,638.181656
3.0,64,638.291135
-7.0,94,638.529464
-4.0,94,638.684561
1.0,58,638.860528
1.0,72,638.982085
-4.0,80,639.195624
-4.0,65,639.391822
0.0,72,639.512896
0.0,72,639.724169
-4.0,58,639.818198
1.0,80,640.033548
-6.0,87,640.262769
1.0,72,640.377613
-6.0,94,640.615418
1.0,87,640.752823
1.0,51,640.916204
-2.0,51,640.995149
0.0,58,641.172416
3.0,65,641.279418
3.0,137,641.590564
2.0,101,641.829705
0.0,72,642.037269
-4.0,72,642.184469
0.0,51,642.36022
1.0,112,642.631828
-4.0,80,642.759796
2.0,110,643.023527
-8.0,65,643.120123
1.0,65,643.30213
2.0,65,643.484643
-3.0,80,643.621113
0.0,65,643.810068
-4.0,51,643.887294
1.0,72,644.089434
2.0,72,644.205959
1.0,87,644.440586
-4.0,87,644.673542
-9.0,87,644.814512
-3.0,87,645.033225
1.0,44,645.109035
0.0,65,645.305794
0.0,44,645.376369
1.0,98,645.638613
3.0,118,645.915369
3.0,87,646.056717
0.0,65,646.24668
2.0,101,646.497609
2.0,94,646.655219
0.0,72,646.86761
-4.0,72,647.07229
-3.0,109,647.239616
-3.0,74,647.441808
-8.0,67,647.646639
1.0,58,647.737751
1.0,72,647.940885
1.0,65,648.050471
-3.0,80,648.258493
0.0,44,648.330265
-6.0,72,648.526732
2.0,72,648.651838
0.0,44,648.807683
0.0,74,648.929719
-3.0,94,649.16383
1.0,89,649.385557
-2.0,80,649.517168
-4.0,44,649.590408
1.0,51,649.758725
-6.0,72,649.867927
2.0,72,650.063272
0.0,51,650.151233
1.0,108,650.400593
0.0,65,650.583169
0.0,72,650.717613
-2.0,75,650.917242
2.0,51,650.998427
3.0,144,651.361786
-12.0,72,651.579181
-2.0,58,651.69233
-3.0,87,651.927772
1.0,51,652.094697
-3.0,58,652.187438
2.0,87,652.41335
-7.0,94,652.570181
3.0,137,652.888688
0.0,80,653.097391
0.0,66,653.283809
-12.0,87,653.4152
3.0,69,653.603248
-4.0,114,653.860538
0.0,72,653.96811
-7.0,94,654.194094
-7.0,44,654.260656
4.0,72,654.459889
-3.0,58,654.548961
-3.0,72,654.750665
-4.0,65,654.856766
2.0,66,655.056788
0.0,65,655.161739
-6.0,173,655.615127
-4.0,51,655.702614
-3.0,87,655.951993
2.0,44,656.025474
-7.0,65,656.218374
1.0,51,656.309395
0.0,72,656.512977
-4.0,80,656.645183
1.0,113,656.904649
2.0,94,657.135078
1.0,64,657.232122
0.0,58,657.407695
-3.0,94,657.636789
0.0,72,657.755959
-12.0,152,658.093064
0.0,72,658.297674
0.0,51,658.383115
1.0,102,658.625838
-2.0,80,658.841582
-3.0,80,658.974761
2.0,61,659.165201
-2.0,58,659.26052
-4.0,65,659.446767
-4.0,51,659.529581
-4.0,72,659.7305
-4.0,72,659.856067
-4.0,72,660.058459
-1.0,58,660.148929
-7.0,72,660.347898
-1.0,65,660.454633
2.0,44,660.619006
2.0,65,660.735408
2.0,87,660.969502
-7.0,80,661.181673
-4.0,51,661.261392
0.0,72,661.455683
0.0,44,661.52546
3.0,101,661.765062
0.0,51,661.859336
-4.0,72,662.060894
-17.0,223,662.479599
-4.0,65,662.66573
1.0,80,662.885973
3.0,65,662.984614
2.0,101,663.22076
3.0,54,663.306898
0.0,44,663.457259
-7.0,80,663.585529
1.0,116,663.860472
-8.0,65,664.057984
4.0,58,664.149967
3.0,65,664.338222
1.0,65,664.443477
-4.0,44,664.516304
-4.0,80,664.720111
2.0,94,664.960205
2.0,101,665.222641
-3.0,94,665.376083
-4.0,72,665.57609
3.0,58,665.675773
0.0,72,665.88536
0.0,72,665.994557
-3.0,108,666.244576
0.0,72,666.445266
0.0,72,666.562796
-3.0,65,666.748517
0.0,44,666.830958
0.0,44,666.994294
4.0,63,667.090108
-2.0,87,667.302234
0.0,65,667.40058
1.0,51,667.56716
0.0,72,667.67706
0.0,87,667.908156
0.0,52,667.9948
2.0,108,668.255836
-6.0,87,668.484711
-4.0,94,668.7186
2.0,107,668.887203
-8.0,65,669.083156
0.0,72,669.283976
-7.0,80,669.408071
0.0,58,669.582604
0.0,72,669.709147
-4.0,87,669.949514
3.0,144,670.264526
-5.0,58,670.355261
1.0,87,670.568459
4.0,63,670.751133
1.0,87,670.893502
-3.0,96,671.14622
-7.0,94,671.381372
1.0,87,671.520264
2.0,44,671.67383
-8.0,65,671.779159
1.0,101,672.030741
-4.0,58,672.204815
2.0,108,672.371622
1.0,58,672.546617
-4.0,51,672.629462
0.0,72,672.827487
0.0,87,672.976106
0.0,44,673.136237
2.0,87,673.281533
2.0,87,673.501212
1.0,44,673.652559
-3.0,80,673.782827
2.0,58,673.976645
-4.0,65,674.082646
-3.0,51,674.259789
0.0,65,674.365772
2.0,108,674.615378
0.0,72,674.730121
-11.0,152,675.157576
2.0,114,675.33628
-3.0,102,675.579787
-2.0,80,675.787053
3.0,94,676.025598
-10.0,259,676.603669
-7.0,80,676.730877
-2.0,123,677.029136
-3.0,94,677.260475
0.0,72,677.460139
0.0,51,677.54461
1.0,80,677.745851
1.0,65,677.84349
-11.0,94,678.08301
-4.0,72,678.195255
1.0,72,678.393415
1.0,65,678.499606
-4.0,87,678.736508
0.0,80,678.957183
-4.0,51,679.050373
1.0,87,679.286196
1.0,87,679.511845
0.0,51,679.590405
2.0,87,679.805387
-4.0,51,679.886158
1.0,72,680.087197
0.0,51,680.167094
-7.0,80,680.38153
-7.0,72,680.489711
3.0,94,680.727493
0.0,72,680.844472
0.0,72,681.048799
0.0,72,681.258613
3.0,73,681.372107
1.0,72,681.571688
1.0,80,681.703709
1.0,72,681.909318
-3.0,94,682.154144
0.0,51,682.236796
2.0,80,682.452373
1.0,58,682.547515
0.0,72,682.745553
0.0,44,682.811373
0.0,46,682.884087
0.0,58,683.05373
0.0,72,683.177834
1.0,58,683.400237
-3.0,87,683.636357
3.0,72,683.747708
-3.0,51,683.826885
2.0,94,684.063967
-10.0,144,684.391099
0.0,65,684.581762
1.0,72,684.702749
2.0,209,685.220178
-7.0,137,685.520402
-4.0,65,685.712337
0.0,44,685.78224
0.0,72,685.978654
1.0,72,686.098128
-7.0,94,686.339087
-8.0,108,686.593608
-2.0,144,686.903267
2.0,108,687.162593
-4.0,51,687.246066
0.0,65,687.436973
-4.0,65,687.545819
-4.0,51,687.630347
3.0,72,687.824586
-4.0,72,688.03397
2.0,101,688.209544
-1.0,58,688.379945
-6.0,159,688.704924
0.0,72,688.898795
1.0,101,689.051841
2.0,108,689.31449
3.0,67,689.501839
1.0,123,689.789059
2.0,65,689.88822
-3.0,94,690.121189
2.0,65,690.247794
-8.0,94,690.498966
2.0,65,690.714063
1.0,66,690.820611
0.0,58,691.000225
0.0,51,691.085652
0.0,72,691.289723
0.0,45,691.359513
-11.0,80,691.570429
-7.0,94,691.716902
-8.0,130,692.002794
-8.0,137,692.322817
1.0,87,692.554021
2.0,58,692.733712
0.0,58,692.827556
0.0,72,693.019209
-3.0,144,693.340051
0.0,51,693.416409
1.0,65,693.603899
1.0,72,693.716186
0.0,80,693.927418
-8.0,80,694.056712
1.0,80,694.269546
3.0,87,694.492531
0.0,87,694.629974
1.0,101,694.874395
-4.0,87,695.090436
-4.0,72,695.199502
-12.0,69,695.393162
1.0,65,695.576014
-12.0,195,695.9552
0.0,72,696.149022
-2.0,159,696.483531
0.0,51,696.562826
0.0,80,696.773432
2.0,65,696.884908
2.0,72,697.097424
-4.0,94,697.34516
-11.0,80,697.472141
-3.0,174,697.913472
0.0,58,698.007218
2.0,101,698.249507
-3.0,65,698.359539
-3.0,46,698.518188
1.0,51,698.595427
-4.0,80,698.804571
-8.0,80,698.933271
0.0,85,699.155984
0.0,47,699.240337
0.0,80,699.470378
-4.0,51,699.556628
1.0,44,699.711206
-3.0,65,699.818265
-8.0,72,700.02096
3.0,58,700.107652
1.0,80,700.328704
-4.0,51,700.412293
3.0,65,700.603231
0.0,80,700.73793
-7.0,80,700.948563
0.0,80,701.16415
-3.0,44,701.237392
2.0,44,701.314376
2.0,65,701.506498
2.0,94,701.748741
-4.0,65,701.852542
-4.0,159,702.180605
-2.0,51,702.352475
0.0,72,702.480781
-3.0,87,702.698403
-8.0,173,703.049272
-4.0,51,703.211953
0.0,44,703.281591
-3.0,58,703.463313
0.0,72,703.579259
-4.0,108,703.83594
1.0,101,704.094889
1.0,94,704.330324
-4.0,87,704.475179
-2.0,94,704.70652
3.0,71,704.816276
-7.0,72,705.005683
2.0,65,705.189637
-4.0,80,705.308615
-4.0,65,705.508293
2.0,72,705.62431
-3.0,72,705.82486
-11.0,80,705.945655
2.0,80,706.167123
-4.0,173,706.547138
0.0,44,706.698866
0.0,58,706.788261
1.0,117,707.052658
-3.0,72,707.250245
-1.0,65,707.351652
0.0,58,707.535111
-8.0,144,707.84916
-3.0,87,707.982535
-1.0,94,708.214635
0.0,58,708.391382
2.0,94,708.555114
0.0,87,708.773768
-4.0,51,708.850951
-2.0,80,709.062581
-8.0,65,709.256349
-7.0,94,709.403139
-7.0,94,709.638948
-4.0,101,709.876179
-4.0,51,709.968041
-7.0,87,710.19211
-3.0,108,710.455218
1.0,108,710.734113
0.0,87,710.875694
-4.0,58,711.054391
3.0,87,711.200495
-7.0,80,711.417887
2.0,108,711.681299
0.0,44,711.751327
2.0,72,711.945761
0.0,58,712.049532
1.0,72,712.252609
2.0,72,712.371152
-4.0,51,712.539292
-8.0,72,712.656642
3.0,72,712.849257
2.0,94,713.080014
-4.0,101,713.247386
-4.0,94,713.489675
1.0,94,713.721667
-4.0,44,713.787999
0.0,72,713.983266
2.0,53,714.070984
1.0,108,714.326564
0.0,58,714.512893
-4.0,58,714.609884
1.0,101,714.859278
2.0,101,715.106331
5.0,58,715.20669
0.0,94,715.444007
-3.0,51,715.543524
0.0,65,715.739387
0.0,51,715.816001
-8.0,51,715.893577
0.0,51,716.065046
1.0,79,716.193437
0.0,72,716.390804
-3.0,74,716.604847
2.0,80,716.734962
1.0,80,716.945407
0.0,65,717.04415
-4.0,80,717.254079
0.0,44,717.324639
-3.0,51,717.489736
2.0,80,717.626441
2.0,65,717.815389
-3.0,87,718.032985
3.0,89,718.174197
-4.0,80,718.3875
0.0,72,718.499344
-3.0,80,718.715532
-4.0,51,718.793174
1.0,60,718.976439
0.0,80,719.191833
0.0,72,719.302134
0.0,87,719.51784
-4.0,65,719.628618
-3.0,80,719.852749
-7.0,94,720.104851
-7.0,72,720.226585
-4.0,80,720.440092
0.0,72,720.564174
1.0,108,720.82914
0.0,87,721.050672
-3.0,94,721.287087
0.0,44,721.354585
-16.0,72,721.556885
-3.0,51,721.651713
0.0,72,721.85342
0.0,58,721.948725
2.0,108,722.206588
-4.0,72,722.339983
1.0,87,722.567268
2.0,65,722.768431
3.0,108,722.934993
-6.0,87,723.16077
1.0,94,723.396136
-1.0,94,723.638992
5.0,59,723.732811
-3.0,94,723.969178
0.0,94,724.123816
0.0,80,724.331702
1.0,94,724.578036
2.0,72,724.702362
0.0,44,724.85254
0.0,72,724.97542
-7.0,94,725.205361
0.0,72,725.399435
-3.0,94,725.550343
-4.0,51,725.731611
-4.0,51,725.810519
-6.0,72,726.00926
0.0,72,726.121688
-4.0,80,726.33346
0.0,58,726.422677
0.0,58,726.597338
-4.0,80,726.736
0.0,72,726.932206
0.0,87,727.165154
-3.0,94,727.315626
-4.0,80,727.526088
0.0,94,727.768034
2.0,72,727.875986
1.0,65,728.070672
-8.0,87,728.29894
-3.0,80,728.423673
0.0,58,728.595236
-4.0,80,728.729307
0.0,44,728.886626
0.0,72,729.020676
-6.0,80,729.239283
1.0,65,729.348316
-4.0,65,729.533558
-7.0,72,729.643579
-6.0,87,729.87227
-3.0,80,730.095814
0.0,44,730.164581
2.0,108,730.419764
0.0,58,730.513777
-4.0,72,730.725885
2.0,72,730.843826
-4.0,65,731.028792
0.0,72,731.136954
0.0,44,731.289848
-4.0,80,731.41745
-3.0,80,731.624995
0.0,87,731.848163
3.0,94,731.991151
-4.0,80,732.206342
-4.0,80,732.419583
0.0,108,732.670025
1.0,101,732.84631
1.0,101,733.099857
-4.0,51,733.270678
1.0,101,733.430907
1.0,80,733.653507
-4.0,58,733.761204
2.0,88,733.995099
1.0,90,734.225494
0.0,72,734.339837
0.0,72,734.534218
-3.0,44,734.608588
0.0,65,734.802763
-3.0,87,734.945141
-4.0,51,735.107107
0.0,173,735.462576
2.0,80,735.667797
0.0,59,735.772755
0.0,108,736.026566
2.0,94,736.263066
1.0,101,736.517049
2.0,104,736.680661
-3.0,58,736.854244
-4.0,51,736.93171
-4.0,44,737.08451
5.0,72,737.20099
0.0,44,737.362268
0.0,173,737.717998
-3.0,94,737.95656
-3.0,94,738.124665
-6.0,95,738.363393
-7.0,94,738.593331
1.0,101,738.847842
2.0,80,738.979177
-4.0,51,739.14821
-3.0,51,739.232745
0.0,173,739.592097
1.0,108,739.856876
1.0,94,740.096746
0.0,87,740.320266
-4.0,44,740.392443
-4.0,65,740.582264
-3.0,94,740.73619
2.0,101,740.989768
-7.0,87,741.220869
2.0,72,741.340211
-4.0,58,741.51586
-3.0,87,741.649265
-8.0,94,741.895541
-2.0,87,742.1188
0.0,44,742.184337
-3.0,87,742.406995
-2.0,80,742.624701
2.0,94,742.785613
-4.0,58,742.982144
-4.0,51,743.062838
-4.0,44,743.130824
-15.0,94,743.363128
0.0,58,743.537661
0.0,51,743.618715
-8.0,72,743.810754
2.0,80,743.952214
3.0,72,744.148391
-2.0,72,744.258773
-1.0,159,744.669141
-11.0,137,744.987614
0.0,58,745.076787
-4.0,72,745.278174
-3.0,88,745.417996
1.0,94,745.650143
-8.0,72,745.854587
0.0,94,746.013115
-7.0,58,746.208745
-3.0,80,746.346126
-8.0,58,746.521063
-3.0,88,746.745416
0.0,87,746.89145
0.0,44,747.047143
1.0,80,747.17369
-4.0,72,747.383304
1.0,231,747.919142
0.0,51,747.997243
-3.0,65,748.176676
0.0,72,748.284301
-8.0,72,748.481379
-16.0,74,748.594122
-4.0,96,748.82844
1.0,65,748.936405
-4.0,101,749.177386
-4.0,80,749.395284
0.0,87,749.619398
-1.0,58,749.708935
-6.0,65,749.890495
1.0,108,750.078317
3.0,58,750.255267
-7.0,72,750.367322
0.0,59,750.548701
0.0,108,750.810525
-4.0,58,750.899471
0.0,94,751.133006
2.0,65,751.230361
0.0,58,751.404049
1.0,65,751.50626
1.0,101,751.763723
2.0,72,751.973408
-3.0,80,752.105855
0.0,51,752.266526
-7.0,72,752.379081
0.0,46,752.537263
-3.0,81,752.661971
1.0,80,752.87316
0.0,51,752.959608
0.0,72,753.164323
1.0,101,753.412248
0.0,51,753.494022
1.0,65,753.681497
-1.0,72,753.793033
-11.0,58,753.96831
0.0,60,754.07074
-4.0,87,754.29109
2.0,72,754.401733
-3.0,94,754.630393
-4.0,72,754.828158
-4.0,72,754.935176
-3.0,94,755.173372
0.0,51,755.250526
-7.0,58,755.421806
1.0,65,755.525115
1.0,58,755.694825
-4.0,72,755.81028
-3.0,90,756.065794
-11.0,94,756.322884
0.0,51,756.40509
1.0,65,756.598115
0.0,94,756.744397
1.0,65,756.934945
-8.0,108,757.20534
-12.0,152,757.531748
-12.0,108,757.779165
2.0,80,757.904992
-2.0,44,758.072513
-8.0,76,758.197226
1.0,65,758.380161
1.0,53,758.46318
-8.0,72,758.658894
-5.0,176,759.022864
-6.0,96,759.266362
-3.0,44,759.340093
2.0,51,759.506007
0.0,52,759.585328
-12.0,72,759.771663
1.0,109,759.947861
-2.0,65,760.144152
0.0,44,760.211628
-4.0,94,760.453416
-4.0,101,760.695394
-8.0,67,760.820801
1.0,65,761.011551
2.0,87,761.237516
-4.0,57,761.338053
-4.0,72,761.537018
2.0,44,761.609502
0.0,44,761.680849
1.0,101,761.92982
1.0,51,762.017767
-12.0,87,762.256701
0.0,51,762.427051
0.0,44,762.495842
0.0,44,762.561515
-7.0,77,762.764771
0.0,95,762.992029
-14.0,180,763.37357
0.0,51,763.455719
-4.0,58,763.629376
1.0,65,763.736854
-8.0,159,764.163674
0.0,60,764.256694
-4.0,65,764.448574
-3.0,101,764.605519
-2.0,101,764.84254
0.0,87,765.070876
-6.0,72,765.192391
1.0,94,765.436271
1.0,65,765.631593
-8.0,74,765.751496
-4.0,51,765.915872
1.0,51,766.003307
0.0,58,766.099125
-7.0,72,766.302572
-7.0,72,766.497364
-7.0,75,766.621487
-4.0,80,766.837599
-4.0,94,766.979961
-10.0,163,767.441631
-2.0,58,767.529712
1.0,65,767.711825
-8.0,144,768.018813
0.0,58,768.109556
-3.0,65,768.300296
-11.0,80,768.421203
0.0,51,768.579585
-4.0,101,768.818004
-1.0,58,768.908784
1.0,65,769.095304
-4.0,72,769.214732
-8.0,44,769.289481
1.0,51,769.455127
0.0,94,769.680364
0.0,51,769.760019
1.0,65,769.949711
1.0,58,770.042611
0.0,72,770.259759
0.0,51,770.344151
0.0,52,770.431673
-4.0,72,770.629274
-4.0,108,770.883561
1.0,87,771.023625
3.0,68,771.225693
-8.0,108,771.487649
-7.0,89,771.624714
-11.0,84,771.845714
1.0,60,772.026745
1.0,65,772.127438
-7.0,44,772.192555
-3.0,44,772.348759
-4.0,72,772.466621
0.0,87,772.69162
2.0,101,772.931833
-8.0,77,773.054552
-8.0,73,773.262393
-10.0,152,773.591367
-8.0,80,773.802061
-4.0,51,773.881623
-3.0,80,774.098329
1.0,80,774.223963
-3.0,80,774.448301
2.0,58,774.635909
-2.0,87,774.783072
1.0,101,775.035624
1.0,101,775.287042
-3.0,51,775.369148
0.0,51,775.54977
2.0,72,775.664387
2.0,72,775.866405
-7.0,72,775.974816
0.0,87,776.197769
-4.0,51,776.29169
2.0,87,776.513166
1.0,101,776.751706
-2.0,72,776.863564
1.0,65,777.04808
-8.0,65,777.150364
-6.0,72,777.356081
-4.0,81,777.561192
0.0,72,777.666521
0.0,65,777.847873
0.0,58,777.938748
2.0,110,778.199695
0.0,80,778.419424
1.0,80,778.549315
-6.0,94,778.77985
2.0,101,779.038974
-6.0,94,779.293552
-6.0,87,779.440998
0.0,87,779.656801
0.0,58,779.745539
-3.0,80,779.952148
-7.0,87,780.179763
1.0,108,780.371836
3.0,65,780.555816
-4.0,94,780.79759
-4.0,65,780.902095
1.0,101,781.15142
-4.0,51,781.228838
1.0,65,781.419672
-7.0,94,781.649556
2.0,65,781.751671
0.0,87,781.971731
0.0,65,782.074585
1.0,51,782.238009
-4.0,51,782.318041
2.0,72,782.528714
-2.0,72,782.640253
0.0,80,782.845796
0.0,44,782.917351
-4.0,58,783.098474
0.0,80,783.222427
0.0,80,783.440494
-4.0,65,783.556232
2.0,65,783.748954
0.0,72,783.952545
-7.0,51,784.03408
-7.0,80,784.243318
0.0,58,784.334366
0.0,65,784.530188
0.0,87,784.671403
-4.0,80,784.887131
3.0,94,785.118146
-4.0,65,785.218615
-3.0,44,785.291649
0.0,44,785.452932
-4.0,65,785.558509
-3.0,94,785.804902
-4.0,58,785.903691
1.0,58,786.079004
1.0,44,786.144588
2.0,65,786.323561
-8.0,51,786.410561
-8.0,72,786.609713
0.0,72,786.721111
0.0,87,786.942426
-8.0,65,787.049272
-8.0,44,787.217203
-4.0,58,787.312527
-4.0,58,787.490886
1.0,101,787.65279
-8.0,72,787.849267
-3.0,94,788.08848
-3.0,51,788.181094
-4.0,80,788.393768
0.0,87,788.546961
0.0,87,788.77732
-1.0,94,789.017746
-3.0,58,789.115245
2.0,51,789.294249
0.0,51,789.375829
-4.0,44,789.449762
-7.0,80,789.655145
-12.0,87,789.87554
2.0,94,790.117854
0.0,65,790.217769
-4.0,87,790.42991
2.0,72,790.546706
-2.0,117,790.821551
-7.0,72,791.020052
-3.0,94,791.167114
0.0,65,791.351484
-2.0,152,791.674507
1.0,51,791.835643
0.0,87,791.972149
0.0,65,792.164513
-7.0,87,792.299749
0.0,87,792.530707
2.0,101,792.781284
-12.0,87,793.020309
0.0,58,793.113025
-4.0,51,793.198988
0.0,80,793.411462
0.0,58,793.591401
-4.0,65,793.691037
1.0,62,793.876529
-3.0,94,794.03461
-4.0,51,794.198908
0.0,44,794.26944
0.0,58,794.364604
-4.0,51,794.533468
-2.0,73,794.648815
0.0,80,794.859779
-4.0,72,795.056146
1.0,108,795.220466
-2.0,166,795.693736
0.0,80,795.827238
2.0,94,796.06672
0.0,87,796.300395
1.0,44,796.373922
-7.0,80,796.594876
0.0,51,796.672225
2.0,87,796.893669
2.0,87,797.123103
-4.0,65,797.23582
1.0,58,797.343015
-3.0,94,797.590332
2.0,112,797.850679
-12.0,65,798.0386
0.0,58,798.13178
4.0,65,798.323433
-3.0,80,798.453639
0.0,80,798.676315
1.0,94,798.913558
-4.0,51,798.999678
-4.0,101,799.252184
2.0,72,799.365671
-2.0,51,799.528027
2.0,80,799.658912
-4.0,65,799.845338
0.0,58,799.935654
0.0,94,800.173265
0.0,44,800.245657
-4.0,65,800.434269
1.0,72,800.548298
-3.0,51,800.717918
0.0,87,800.937042
-3.0,72,801.050194
0.0,51,801.134816
-2.0,137,801.501738
-4.0,80,801.635878
-6.0,87,801.857153
-2.0,72,801.988274
0.0,44,802.154125
1.0,51,802.236761
0.0,72,802.437685
2.0,72,802.55108
-2.0,117,802.824634
-4.0,51,802.986989
-7.0,51,803.063946
1.0,101,803.30945
-3.0,94,803.547552
-8.0,51,803.63856
1.0,108,803.894242
0.0,51,803.970673
-2.0,87,804.190248
2.0,87,804.406216
-3.0,87,804.536346
1.0,101,804.779392
2.0,101,805.022119
-3.0,94,805.167318
-6.0,94,805.398624
5.0,63,805.581957
1.0,44,805.664468
0.0,65,805.854101
-4.0,65,805.955323
-4.0,51,806.034275
0.0,44,806.183789
-4.0,51,806.263189
-3.0,94,806.517662
-2.0,159,806.880613
2.0,72,807.079412
0.0,94,807.232964
2.0,80,807.446293
-4.0,65,807.635446
0.0,72,807.75977
-3.0,80,807.979207
0.0,72,808.097936
0.0,44,808.25391
-1.0,94,808.408021
-8.0,65,808.592634
2.0,94,808.830757
2.0,44,808.90181
2.0,111,809.163998
-3.0,94,809.396589
2.0,108,809.559282
1.0,80,809.774328
-10.0,94,809.999422
0.0,87,810.214425
1.0,94,810.35966
