#{"t_start": 1620582777.488878, "env_id": "procgen-fruitbot-v0"}
r,l,t
-12.0,87,258.04297
-7.0,94,258.229782
1.0,65,258.365115
0.0,72,258.513356
-4.0,94,258.885425
-2.0,51,258.992386
-3.0,44,259.082032
-4.0,80,259.24919
0.0,51,259.55935
-3.0,80,259.721778
0.0,80,259.881533
0.0,51,260.179371
-7.0,80,260.342311
0.0,87,260.529647
0.0,87,260.895089
0.0,65,261.025972
-1.0,72,261.174949
-8.0,65,261.302766
-3.0,44,261.401479
0.0,87,261.76362
-4.0,94,261.940518
1.0,101,262.336971
-4.0,65,262.4903
2.0,72,262.635529
0.0,65,262.763587
-4.0,72,263.098705
2.0,72,263.252346
-2.0,94,263.456448
0.0,51,263.559003
0.0,87,263.926345
-8.0,65,264.058694
0.0,72,264.209634
0.0,44,264.495087
-8.0,72,264.646104
-8.0,51,264.747945
-8.0,65,264.887283
0.0,72,265.224333
0.0,44,265.313843
0.0,58,265.431245
0.0,108,265.656336
0.0,44,265.941041
0.0,44,266.030782
0.0,72,266.174939
0.0,51,266.28038
-3.0,58,266.400608
0.0,65,266.729245
0.0,80,266.889679
-7.0,80,267.049172
-4.0,65,267.367575
-3.0,80,267.543983
0.0,51,267.646889
-4.0,44,267.736467
1.0,63,267.860685
1.0,72,268.200572
-3.0,94,268.386299
-2.0,72,268.53618
0.0,80,268.884907
-4.0,58,269.001734
-4.0,65,269.128398
1.0,52,269.237246
-3.0,87,269.618362
0.0,80,269.778788
0.0,116,270.231053
-4.0,80,270.40221
0.0,94,270.609228
2.0,87,270.975652
-4.0,51,271.078928
-8.0,44,271.168067
0.0,44,271.262513
2.0,101,271.46584
-1.0,58,271.782508
-6.0,94,271.969338
0.0,72,272.118789
0.0,87,272.492169
1.0,63,272.621893
0.0,80,272.782795
-3.0,94,273.187404
-3.0,44,273.281875
-7.0,87,273.479542
-4.0,58,273.60894
-3.0,51,273.910843
1.0,44,273.997781
0.0,72,274.141678
0.0,72,274.285232
0.0,87,274.664262
0.0,52,274.769418
-2.0,72,274.911375
-6.0,94,275.097964
1.0,101,275.48988
0.0,44,275.574577
0.0,72,275.735244
2.0,65,276.071763
-8.0,65,276.209767
2.0,72,276.355028
0.0,59,276.475079
-4.0,58,276.801419
-4.0,51,276.902989
-3.0,72,277.055643
2.0,56,277.168384
1.0,58,277.293368
1.0,94,277.672937
-4.0,101,277.868041
0.0,72,278.20328
0.0,94,278.39434
-14.0,87,278.575527
1.0,65,278.711617
-3.0,65,279.033398
1.0,73,279.186852
1.0,94,279.380344
-2.0,116,279.824836
-4.0,112,280.046309
-2.0,80,280.407094
2.0,80,280.56937
0.0,72,280.724413
-3.0,94,281.112486
-3.0,80,281.276281
1.0,87,281.464613
1.0,108,281.896147
-7.0,94,282.07949
0.0,94,282.265063
0.0,72,282.602713
-3.0,58,282.731536
4.0,166,283.257798
-2.0,87,283.437788
-6.0,93,283.629083
0.0,58,283.751594
0.0,44,284.033339
1.0,72,284.187756
3.0,65,284.323335
-3.0,51,284.427911
1.0,101,284.849536
-8.0,87,285.03942
-4.0,65,285.176035
2.0,65,285.510498
-2.0,144,285.810512
0.0,58,285.92953
0.0,72,286.272618
-3.0,58,286.387323
2.0,108,286.615673
0.0,87,286.998047
-3.0,80,287.163326
0.0,44,287.249511
-8.0,195,287.834655
1.0,117,288.059297
-3.0,80,288.414599
-6.0,87,288.589968
-3.0,58,288.703773
-11.0,80,289.055427
2.0,65,289.190113
-3.0,80,289.353768
-2.0,72,289.499469
3.0,58,289.80989
2.0,94,289.992741
1.0,80,290.153541
-8.0,51,290.45305
1.0,101,290.660814
3.0,58,290.78091
-4.0,80,290.95908
2.0,72,291.29464
0.0,72,291.439176
2.0,101,291.638356
-4.0,65,291.965491
1.0,101,292.173139
4.0,65,292.304989
-7.0,44,292.39391
1.0,58,292.71468
-8.0,65,292.866719
0.0,44,292.958998
-4.0,80,293.114404
-4.0,55,293.414626
4.0,65,293.546692
-2.0,108,293.763873
2.0,80,294.128365
2.0,65,294.263867
0.0,51,294.371082
1.0,115,294.796578
1.0,94,294.982797
-4.0,58,295.097335
-3.0,58,295.214152
-4.0,94,295.600001
1.0,94,295.78981
-3.0,80,295.957938
0.0,44,296.234262
-7.0,137,296.507824
-10.0,87,296.679503
-7.0,87,297.047858
0.0,80,297.208066
-6.0,87,297.375212
5.0,61,297.686555
1.0,101,297.889012
-3.0,80,298.054287
-3.0,44,298.340708
-7.0,44,298.428492
0.0,58,298.550828
-3.0,80,298.710005
0.0,72,299.045793
-2.0,72,299.186001
0.0,72,299.322342
1.0,65,299.444119
2.0,80,299.791499
-7.0,109,300.009497
-7.0,80,300.161646
0.0,72,300.498365
-3.0,80,300.655349
-3.0,72,300.799419
2.0,65,301.125729
1.0,44,301.214405
1.0,72,301.360827
1.0,65,301.486715
0.0,65,301.801748
-8.0,94,301.996372
0.0,58,302.11038
-4.0,80,302.261662
-3.0,94,302.65181
-4.0,44,302.742141
2.0,72,302.885973
-8.0,65,303.215365
3.0,59,303.332321
-3.0,44,303.417978
2.0,111,303.629624
-3.0,58,303.951802
0.0,144,304.255382
1.0,58,304.377352
-8.0,65,304.696524
-12.0,72,304.831694
1.0,65,304.957576
-3.0,44,305.053664
1.0,101,305.442758
0.0,72,305.591911
-4.0,65,305.723354
0.0,87,306.099619
0.0,72,306.249726
0.0,87,306.422425
0.0,72,306.57203
-3.0,87,306.938768
-7.0,87,307.129356
0.0,87,307.503587
-4.0,87,307.683379
1.0,65,307.811394
-3.0,80,307.974749
-8.0,72,308.314362
-11.0,51,308.419251
-4.0,58,308.538488
1.0,87,308.712019
2.0,72,309.048174
1.0,94,309.237697
-4.0,58,309.365152
0.0,87,309.738378
-3.0,144,310.025267
-2.0,72,310.367747
-2.0,87,310.542531
-1.0,94,310.730798
1.0,58,310.842615
-4.0,58,311.160233
1.0,108,311.377772
-6.0,87,311.555568
-12.0,51,311.84304
-12.0,72,311.984556
1.0,94,312.186676
2.0,65,312.510232
-3.0,80,312.663945
1.0,65,312.79629
1.0,101,313.198122
1.0,72,313.336345
1.0,51,313.433732
0.0,87,313.607082
-3.0,80,313.954636
-4.0,80,314.141922
2.0,51,314.247155
2.0,94,314.628376
0.0,60,314.745859
0.0,94,314.944926
-4.0,58,315.061347
-3.0,80,315.428405
0.0,80,315.591523
0.0,87,315.766142
-3.0,51,316.054251
0.0,72,316.212373
0.0,72,316.359308
-3.0,94,316.543658
-2.0,87,316.900343
1.0,65,317.029368
2.0,80,317.196104
-7.0,51,317.494654
-3.0,94,317.683851
-11.0,80,317.842497
1.0,65,317.970604
-6.0,87,318.344362
1.0,58,318.457407
0.0,58,318.576308
0.0,94,318.946297
-4.0,58,319.059277
-4.0,80,319.227356
-4.0,108,319.629512
-4.0,65,319.758353
-2.0,72,319.89982
0.0,65,320.033033
-3.0,58,320.343793
-7.0,94,320.547819
0.0,44,320.634299
0.0,123,321.07363
1.0,72,321.225644
1.0,101,321.429222
0.0,72,321.768719
0.0,58,321.883482
-2.0,72,322.022377
3.0,65,322.160585
-6.0,87,322.538151
-2.0,80,322.697519
3.0,94,322.884254
-8.0,65,323.204562
0.0,72,323.353535
-4.0,65,323.480511
0.0,72,323.617387
1.0,44,323.892741
-2.0,51,323.995449
0.0,87,324.171593
1.0,64,324.309577
0.0,58,324.63016
-4.0,65,324.756661
0.0,51,324.856414
0.0,72,324.997455
2.0,51,325.299669
-3.0,80,325.458502
0.0,94,325.637655
0.0,58,325.751271
0.0,80,326.113244
0.0,44,326.195589
-3.0,51,326.312389
-4.0,80,326.477324
2.0,108,326.889579
0.0,44,326.978494
1.0,72,327.120376
1.0,65,327.447401
0.0,87,327.626903
-3.0,80,327.780484
2.0,65,328.094671
2.0,94,328.286754
-2.0,80,328.463742
0.0,72,328.612784
-2.0,94,328.996397
1.0,94,329.189707
0.0,44,329.276874
0.0,46,329.566925
-4.0,62,329.68721
-2.0,72,329.830739
-8.0,72,329.975888
0.0,94,330.369478
-3.0,51,330.478524
-4.0,80,330.637299
1.0,80,330.981944
0.0,116,331.208702
0.0,44,331.291012
0.0,72,331.443487
0.0,72,331.774608
2.0,51,331.877613
0.0,65,332.007189
0.0,94,332.397424
0.0,51,332.502557
1.0,101,332.701988
-4.0,65,332.836648
-4.0,65,333.154296
-4.0,117,333.391983
0.0,87,333.567272
-4.0,65,333.8854
0.0,94,334.074688
1.0,44,334.185634
1.0,80,334.543301
-2.0,94,334.727518
5.0,116,334.954561
3.0,64,335.270206
-6.0,87,335.454147
2.0,72,335.590749
2.0,60,335.702678
-7.0,144,336.17049
1.0,65,336.300539
0.0,72,336.642
-3.0,88,336.81147
1.0,72,336.946984
1.0,173,337.505348
1.0,65,337.634594
-4.0,80,337.796948
1.0,65,338.132879
1.0,51,338.23259
0.0,87,338.404349
2.0,108,338.817828
-11.0,94,338.999244
4.0,58,339.115334
3.0,65,339.43329
-4.0,58,339.558955
-3.0,58,339.678308
-1.0,159,340.180398
1.0,72,340.324609
-4.0,72,340.475046
0.0,58,340.595632
0.0,94,340.973873
2.0,72,341.11487
1.0,80,341.266326
2.0,72,341.605153
-4.0,72,341.748699
0.0,72,341.89026
1.0,53,341.99251
-4.0,72,342.325764
1.0,44,342.413348
0.0,72,342.614033
-4.0,94,342.807267
-2.0,72,343.137046
0.0,72,343.278303
2.0,65,343.406348
-3.0,87,343.775233
1.0,94,343.950728
-3.0,80,344.108171
-4.0,58,344.409899
0.0,87,344.592678
2.0,80,344.74825
1.0,58,344.867365
-3.0,94,345.249518
0.0,72,345.39244
-8.0,72,345.532574
0.0,65,345.866615
-7.0,94,346.057734
0.0,72,346.203517
-7.0,144,346.6837
0.0,72,346.820722
-8.0,94,346.998965
-4.0,65,347.314641
0.0,44,347.400271
0.0,87,347.582513
0.0,72,347.916453
-3.0,94,348.11581
-11.0,72,348.260167
0.0,44,348.354644
-4.0,65,348.679122
2.0,51,348.787649
-3.0,44,348.877097
0.0,54,348.985713
-8.0,51,349.08759
2.0,72,349.43381
-3.0,65,349.566149
-3.0,58,349.689567
2.0,51,349.79042
1.0,101,350.183285
0.0,51,350.288608
3.0,94,350.479317
0.0,116,350.916981
-4.0,80,351.086582
-8.0,94,351.276952
2.0,51,351.572064
-3.0,80,351.740301
-4.0,87,351.911852
-1.0,188,352.49578
0.0,87,352.678353
-8.0,72,353.011515
2.0,123,353.256569
-3.0,58,353.370044
2.0,72,353.726389
-2.0,87,353.907791
-4.0,73,354.058747
-3.0,44,354.150269
-4.0,58,354.457985
0.0,108,354.685996
-4.0,65,354.814323
-3.0,51,355.107626
3.0,94,355.296477
3.0,144,355.581299
3.0,94,355.967713
-3.0,58,356.081599
0.0,44,356.179377
-3.0,72,356.331493
1.0,65,356.644711
0.0,87,356.82291
2.0,101,357.024269
-2.0,51,357.318181
0.0,80,357.480522
-2.0,216,358.108811
1.0,51,358.211466
1.0,101,358.406475
2.0,94,358.797245
-6.0,87,358.968303
-7.0,72,359.106974
0.0,94,359.494644
1.0,65,359.637392
-4.0,80,359.796588
0.0,65,360.110317
-4.0,80,360.269049
2.0,65,360.398614
1.0,48,360.496888
-3.0,130,360.966953
0.0,76,361.120309
0.0,72,361.268968
-11.0,80,361.637407
2.0,51,361.744637
-6.0,87,361.930356
-4.0,80,362.279644
-4.0,72,362.429156
0.0,123,362.676404
-4.0,51,362.967551
-8.0,65,363.100852
0.0,173,363.635618
0.0,72,363.778576
-4.0,80,363.944236
1.0,80,364.102856
-2.0,94,364.499526
-3.0,80,364.649918
1.0,44,364.732515
-8.0,65,365.071327
0.0,87,365.244378
2.0,72,365.387266
-4.0,65,365.520455
-4.0,65,365.845802
0.0,58,365.968196
-3.0,80,366.133002
-4.0,80,366.290928
1.0,44,366.566428
-3.0,87,366.739352
-7.0,87,366.918265
-3.0,80,367.261819
-8.0,80,367.424585
1.0,51,367.526731
0.0,72,367.666898
-4.0,51,367.962098
0.0,87,368.134688
1.0,87,368.303658
-8.0,44,368.583744
-3.0,44,368.671184
0.0,51,368.771394
-4.0,80,368.938893
0.0,65,369.070273
1.0,94,369.450518
0.0,44,369.541549
0.0,87,369.710663
3.0,94,370.091882
-4.0,80,370.253799
1.0,44,370.350815
0.0,65,370.478223
-7.0,80,370.83074
-8.0,51,370.935222
0.0,72,371.075762
-2.0,47,371.166674
2.0,51,371.451489
0.0,72,371.597771
-7.0,94,371.786659
-3.0,44,371.872419
-7.0,94,372.270659
0.0,87,372.442617
-2.0,72,372.586795
0.0,44,372.867555
0.0,58,372.99481
-4.0,108,373.209538
0.0,44,373.302353
-3.0,44,373.590947
0.0,87,373.770675
-3.0,80,373.941015
-6.0,80,374.308845
3.0,94,374.507473
0.0,44,374.599205
-3.0,94,374.788609
-8.0,65,375.12571
-3.0,87,375.300194
0.0,58,375.419055
1.0,108,375.827456
1.0,51,375.926519
0.0,65,376.076159
-7.0,94,376.469288
1.0,101,376.671628
0.0,44,376.757197
-4.0,58,376.870885
-8.0,65,377.206215
2.0,58,377.327914
-4.0,65,377.450981
-4.0,101,377.645174
0.0,72,377.97632
3.0,87,378.163982
-4.0,73,378.31269
-3.0,152,378.810466
1.0,58,378.92407
2.0,101,379.329618
-4.0,80,379.494223
-8.0,65,379.622533
2.0,80,379.783323
-3.0,51,380.078388
-4.0,80,380.250026
-4.0,80,380.414065
0.0,51,380.517944
0.0,72,380.847836
0.0,44,380.938039
-8.0,80,381.115959
0.0,51,381.219193
-4.0,51,381.522969
-8.0,65,381.674994
-2.0,94,381.872806
0.0,72,382.24165
-2.0,116,382.483875
-4.0,65,382.621087
-7.0,44,382.713849
1.0,65,383.043248
-8.0,72,383.196876
0.0,58,383.3147
-8.0,51,383.417574
-6.0,87,383.783039
2.0,166,384.119952
-2.0,81,384.474042
-8.0,65,384.604659
1.0,51,384.706932
0.0,87,384.882564
-2.0,94,385.268503
-6.0,108,385.476418
1.0,67,385.800983
-4.0,65,385.935029
-7.0,72,386.089518
-11.0,80,386.265485
0.0,87,386.627518
-3.0,72,386.769112
2.0,101,386.972605
-4.0,72,387.330688
-3.0,94,387.52148
2.0,80,387.6865
-3.0,51,387.982609
-4.0,72,388.130073
0.0,44,388.216788
-7.0,44,388.303698
-2.0,72,388.456497
-6.0,87,388.837071
1.0,108,389.055782
-4.0,65,389.195682
0.0,72,389.534363
-7.0,72,389.679613
1.0,108,389.897331
2.0,101,390.316773
0.0,108,390.538667
1.0,65,390.862068
-3.0,72,391.014765
0.0,87,391.20161
-8.0,51,391.302627
0.0,72,391.635761
2.0,65,391.76637
1.0,72,391.910962
-4.0,65,392.04489
-4.0,65,392.384595
-4.0,108,392.608268
0.0,87,392.792764
1.0,72,393.14526
-3.0,72,393.308717
0.0,94,393.516101
4.0,116,393.940724
-4.0,65,394.071454
0.0,65,394.20647
-4.0,80,394.587155
0.0,87,394.750544
-3.0,94,394.928339
0.0,51,395.217445
-4.0,51,395.330197
0.0,65,395.461853
0.0,44,395.552143
-3.0,65,395.684062
-4.0,51,395.987319
-1.0,159,396.341275
-8.0,80,396.69329
0.0,72,396.837509
-3.0,94,397.024929
4.0,65,397.155276
0.0,65,397.484546
1.0,59,397.598587
-10.0,87,397.762747
-7.0,80,398.102722
1.0,58,398.220261
-4.0,58,398.341273
1.0,87,398.527594
-3.0,166,399.053069
-14.0,94,399.246005
-3.0,80,399.607164
-8.0,65,399.736705
0.0,87,399.907512
1.0,209,400.529879
1.0,94,400.729111
-4.0,65,401.05318
0.0,51,401.151372
1.0,51,401.25584
-7.0,72,401.406019
0.0,80,401.762027
0.0,87,401.936771
-3.0,80,402.093782
-3.0,94,402.48614
0.0,51,402.588776
-2.0,90,402.768901
0.0,87,403.139085
-5.0,159,403.472804
1.0,44,403.561326
2.0,72,403.890262
-2.0,152,404.198291
0.0,44,404.29313
-10.0,94,404.681642
-4.0,65,404.807005
-4.0,72,404.95399
-3.0,72,405.294853
1.0,65,405.435791
1.0,123,405.684406
-8.0,58,405.997739
0.0,58,406.118789
0.0,72,406.260725
-3.0,173,406.802599
-3.0,51,406.907457
-3.0,58,407.027462
3.0,108,407.450158
-3.0,97,407.652931
-11.0,72,407.793686
-6.0,87,408.158694
-8.0,87,408.334956
-3.0,101,408.544652
1.0,58,408.849482
-4.0,65,408.973512
0.0,58,409.086285
0.0,44,409.1687
2.0,116,409.585629
1.0,80,409.753254
-3.0,72,409.899541
-5.0,87,410.269061
-5.0,87,410.44051
-7.0,87,410.607893
0.0,80,410.952713
1.0,72,411.098257
0.0,44,411.188903
-3.0,87,411.359476
-1.0,87,411.751293
1.0,51,411.850939
0.0,72,411.98988
-4.0,65,412.310914
-4.0,44,412.400569
-8.0,152,412.712746
1.0,65,413.032136
2.0,110,413.246005
-4.0,80,413.412612
0.0,51,413.527323
2.0,65,413.849573
0.0,51,413.950499
1.0,65,414.085133
-6.0,72,414.232894
0.0,69,414.602833
1.0,80,414.766095
0.0,44,414.852113
-3.0,80,415.208886
1.0,80,415.37979
-4.0,72,415.545952
0.0,72,415.698419
1.0,44,415.986091
1.0,108,416.210515
1.0,65,416.343255
2.0,72,416.689632
1.0,101,416.893287
1.0,72,417.0373
1.0,74,417.189787
-11.0,87,417.55199
-3.0,80,417.701556
0.0,44,417.785411
-8.0,72,418.120539
-7.0,145,418.415388
0.0,80,418.580254
4.0,137,419.047534
-3.0,65,419.175787
-3.0,67,419.499725
-3.0,44,419.601384
-3.0,58,419.720412
0.0,72,419.86309
0.0,44,419.951688
0.0,65,420.278472
0.0,87,420.46283
-3.0,96,420.669231
-11.0,94,421.065263
-4.0,65,421.214458
-3.0,87,421.39884
3.0,87,421.784487
1.0,44,421.874508
0.0,72,422.023137
-16.0,94,422.215945
1.0,72,422.563959
-4.0,65,422.703229
-7.0,72,422.850359
2.0,72,423.186623
-4.0,65,423.319161
-1.0,58,423.438834
-4.0,87,423.629863
0.0,65,423.954758
1.0,87,424.135233
0.0,58,424.260113
1.0,72,424.403809
1.0,101,424.817609
1.0,51,424.921564
-11.0,72,425.063574
0.0,65,425.383718
-3.0,80,425.550971
1.0,110,425.780394
-6.0,166,426.308328
2.0,72,426.458346
0.0,65,426.789248
2.0,80,426.954756
-4.0,80,427.121352
1.0,80,427.283119
2.0,65,427.619751
2.0,65,427.759798
1.0,80,427.918095
-1.0,58,428.227627
-3.0,72,428.378392
-7.0,72,428.530841
-4.0,80,428.696675
0.0,58,429.004471
-2.0,94,429.188801
-7.0,80,429.345068
1.0,87,429.716852
1.0,51,429.817611
1.0,104,430.018767
0.0,44,430.109303
1.0,96,430.505451
1.0,72,430.650466
0.0,65,430.793818
0.0,65,431.112377
2.0,72,431.258834
1.0,101,431.4676
2.0,65,431.804962
-4.0,51,431.911991
-3.0,51,432.017958
-3.0,65,432.162109
-4.0,65,432.300303
1.0,44,432.592527
-3.0,80,432.765692
1.0,44,432.854287
0.0,72,432.998765
-4.0,51,433.295332
-3.0,80,433.453062
0.0,72,433.60244
0.0,72,433.748286
-7.0,94,434.147778
-8.0,65,434.281908
0.0,65,434.415377
1.0,44,434.507192
1.0,58,434.816353
2.0,44,434.906669
-4.0,92,435.088622
0.0,44,435.179507
-3.0,94,435.55852
0.0,66,435.685959
-4.0,72,435.836367
0.0,72,436.186616
-4.0,72,436.33164
2.0,72,436.478116
-3.0,80,436.631655
0.0,51,436.9333
-7.0,87,437.118111
-4.0,72,437.267514
2.0,58,437.572585
-8.0,65,437.702063
-3.0,51,437.809871
-4.0,58,437.927202
0.0,58,438.041901
0.0,72,438.378004
1.0,51,438.488132
0.0,87,438.662981
0.0,87,439.027248
1.0,101,439.225808
1.0,80,439.37727
-5.0,87,439.730195
1.0,72,439.879215
0.0,58,439.997784
-7.0,101,440.377073
-3.0,51,440.475255
-10.0,87,440.636885
0.0,51,440.734757
3.0,94,441.118584
-12.0,80,441.280562
-3.0,58,441.39574
-4.0,72,441.539501
-3.0,58,441.854653
-7.0,72,442.010296
1.0,51,442.118171
1.0,58,442.239955
0.0,72,442.582043
1.0,51,442.685413
0.0,87,442.856512
-8.0,65,442.992769
1.0,72,443.345157
-4.0,94,443.538697
1.0,51,443.640419
-1.0,94,444.026086
0.0,51,444.130458
-3.0,80,444.295874
3.0,166,444.820262
2.0,65,444.96523
0.0,72,445.113396
0.0,72,445.45521
1.0,53,445.563939
0.0,87,445.739263
0.0,72,445.885267
0.0,94,446.274575
-8.0,65,446.404541
-6.0,137,446.86224
-4.0,51,446.96624
-4.0,65,447.091945
0.0,65,447.220783
2.0,72,447.561268
1.0,101,447.763852
-3.0,80,447.920887
2.0,166,448.447641
0.0,65,448.576401
3.0,166,449.109234
-3.0,87,449.270281
-11.0,231,449.891106
0.0,72,450.040276
-11.0,80,450.387691
1.0,58,450.499937
0.0,65,450.625492
2.0,101,451.020117
-11.0,80,451.180361
2.0,87,451.355888
0.0,58,451.470128
-7.0,94,451.842303
-2.0,51,451.942631
-4.0,74,452.106307
4.0,73,452.445738
3.0,173,452.801867
0.0,87,453.173427
-4.0,65,453.304936
-4.0,51,453.406324
-3.0,72,453.549062
2.0,101,453.938405
0.0,152,454.260765
-2.0,80,454.610128
-3.0,58,454.721859
0.0,44,454.815514
-2.0,94,454.995587
1.0,72,455.333803
3.0,94,455.520182
0.0,44,455.604456
-2.0,44,455.688568
-3.0,58,455.99168
-3.0,51,456.107717
-4.0,65,456.231657
0.0,116,456.643289
1.0,108,456.848229
1.0,80,457.005497
0.0,72,457.356578
4.0,58,457.475011
-4.0,80,457.638469
-3.0,80,457.7963
0.0,80,458.157588
-3.0,94,458.342565
2.0,65,458.474837
-3.0,94,458.850148
-7.0,87,459.023776
-4.0,72,459.178586
-4.0,65,459.505265
0.0,72,459.649149
-4.0,72,459.800137
-4.0,108,460.211567
1.0,113,460.444686
0.0,65,460.585346
0.0,72,460.921857
5.0,58,461.044401
0.0,51,461.153662
-4.0,80,461.313653
1.0,58,461.619748
-3.0,87,461.791664
-3.0,58,461.905295
1.0,101,462.107357
-3.0,51,462.402591
0.0,72,462.548541
3.0,72,462.692134
0.0,80,463.028352
0.0,44,463.114292
-3.0,94,463.309287
-1.0,94,463.496969
-7.0,80,463.84624
-3.0,80,464.002593
-4.0,58,464.122536
1.0,101,464.518128
-3.0,58,464.633373
-12.0,51,464.733414
3.0,65,464.857537
1.0,94,465.242221
-3.0,80,465.410042
-4.0,65,465.536566
-3.0,94,465.918524
2.0,101,466.124858
0.0,51,466.236332
0.0,72,466.563022
0.0,51,466.666395
-3.0,72,466.81127
1.0,65,466.94228
-4.0,72,467.285524
1.0,51,467.388701
0.0,80,467.548047
4.0,94,467.735093
-2.0,87,468.095119
-3.0,80,468.272161
0.0,80,468.433761
0.0,72,468.766805
-3.0,51,468.864112
-3.0,72,468.999501
0.0,72,469.134644
-3.0,80,469.494443
-4.0,72,469.639359
-1.0,58,469.752995
-4.0,51,469.853794
1.0,51,470.150276
-3.0,72,470.305589
3.0,65,470.434575
-6.0,87,470.797578
0.0,72,470.950733
0.0,72,471.101481
2.0,72,471.242767
-6.0,101,471.652347
-3.0,65,471.784375
1.0,94,471.971486
0.0,65,472.303103
0.0,58,472.422314
1.0,109,472.64204
1.0,51,472.931828
0.0,72,473.073524
0.0,58,473.189452
1.0,72,473.334533
-4.0,60,473.637699
1.0,87,473.807964
0.0,87,473.983376
-4.0,80,474.344775
0.0,65,474.477162
-7.0,44,474.564035
-3.0,98,474.765261
-4.0,72,475.090515
0.0,72,475.234631
1.0,51,475.343663
-3.0,51,475.445806
-3.0,65,475.776926
-3.0,51,475.880497
2.0,94,476.068099
2.0,96,476.455989
2.0,110,476.686203
-4.0,78,476.841216
-3.0,44,476.930902
2.0,58,477.251753
0.0,44,477.340257
0.0,58,477.46239
-4.0,58,477.577669
2.0,166,478.094363
-2.0,87,478.268211
0.0,58,478.393036
-7.0,87,478.747274
-4.0,58,478.856879
-11.0,166,479.363393
-7.0,79,479.523749
0.0,72,479.672249
0.0,58,479.970192
2.0,65,480.103483
5.0,62,480.229256
-7.0,87,480.410214
1.0,65,480.729414
-10.0,94,480.912246
0.0,108,481.131388
0.0,58,481.449607
1.0,58,481.56863
-3.0,50,481.670401
-4.0,51,481.773133
2.0,80,482.140733
-8.0,72,482.287111
-4.0,65,482.438131
0.0,51,482.54682
1.0,80,482.892612
0.0,80,483.051322
0.0,44,483.138732
1.0,44,483.226366
2.0,65,483.548786
1.0,94,483.734931
0.0,72,483.875658
-4.0,87,484.234975
-9.0,87,484.414362
1.0,51,484.526359
0.0,87,484.698899
-4.0,87,485.066747
2.0,72,485.211702
-4.0,72,485.354101
0.0,44,485.441753
-3.0,94,485.823225
0.0,80,485.98028
1.0,59,486.101495
-3.0,44,486.377236
2.0,72,486.536452
-3.0,80,486.693659
1.0,97,487.073264
0.0,44,487.161508
-4.0,51,487.269519
1.0,72,487.413806
-7.0,152,487.93856
0.0,94,488.12837
0.0,133,488.5904
0.0,231,489.239085
-3.0,240,489.71725
1.0,108,490.120082
1.0,94,490.310459
-7.0,94,490.690974
1.0,94,490.878937
-8.0,87,491.040217
1.0,116,491.465357
0.0,114,491.700244
1.0,80,492.043401
1.0,80,492.209883
0.0,65,492.341584
1.0,54,492.449614
3.0,144,492.929987
0.0,72,493.082527
0.0,72,493.23014
0.0,75,493.594953
-3.0,80,493.754887
-2.0,94,493.939554
-12.0,65,494.264545
3.0,80,494.4282
-8.0,65,494.561871
-10.0,96,494.948191
0.0,101,495.150135
0.0,44,495.240617
1.0,94,495.625844
-2.0,94,495.804191
1.0,72,495.938819
-4.0,94,496.312024
2.0,94,496.503228
-4.0,51,496.603324
2.0,80,496.768023
1.0,51,497.052238
-3.0,58,497.167382
-2.0,72,497.322375
-6.0,72,497.463408
1.0,101,497.8629
2.0,101,498.062115
2.0,102,498.461974
-3.0,51,498.569518
0.0,72,498.714413
1.0,101,499.107737
-3.0,51,499.213282
-4.0,65,499.346322
-2.0,51,499.447343
5.0,58,499.564669
-3.0,80,499.915552
-4.0,58,500.028997
