#{"t_start": 1620417643.3996675, "env_id": "procgen-fruitbot-v0"}
r,l,t
1.0,123,1976.430918
0.0,87,1976.835318
2.0,58,1977.082321
-3.0,80,1977.420356
0.0,65,1977.748279
-2.0,51,1977.942603
-3.0,80,1978.296603
-7.0,65,1978.612541
1.0,65,1978.867414
1.0,108,1979.383152
1.0,44,1979.574178
0.0,72,1979.888111
0.0,72,1980.190268
1.0,117,1980.656291
0.0,51,1980.93297
-3.0,80,1981.23531
-3.0,95,1981.623848
2.0,159,1982.332099
0.0,51,1982.51192
3.0,72,1982.795891
0.0,65,1983.050975
0.0,72,1983.404189
1.0,44,1983.60387
-8.0,80,1983.965692
1.0,94,1984.38146
-4.0,65,1984.6306
-4.0,80,1984.962047
-3.0,65,1985.220822
-2.0,95,1985.711113
-7.0,80,1986.054255
-7.0,87,1986.402866
-5.0,87,1986.842387
1.0,159,1987.57924
1.0,94,1987.9731
1.0,101,1988.417693
1.0,87,1988.764774
3.0,152,1989.371236
-4.0,80,1989.711438
2.0,72,1990.0361
2.0,65,1990.316563
-3.0,58,1990.557807
-4.0,49,1990.749335
-3.0,51,1991.006994
-4.0,108,1991.455367
-3.0,146,1992.082923
3.0,65,1992.327444
-4.0,51,1992.513142
2.0,94,1992.928329
1.0,94,1993.319589
1.0,44,1993.475882
-4.0,51,1993.703415
-7.0,87,1994.13567
-3.0,80,1994.491021
1.0,51,1994.711057
3.0,65,1994.970145
-7.0,152,1995.587214
0.0,58,1995.825518
-8.0,72,1996.139051
1.0,87,1996.518099
0.0,72,1996.82028
-1.0,94,1997.288686
-6.0,216,1998.146024
-5.0,87,1998.515893
2.0,58,1998.776024
0.0,72,1999.097922
-4.0,108,1999.582257
0.0,94,1999.932729
0.0,51,2000.206245
0.0,51,2000.381043
1.0,101,2000.755005
2.0,94,2001.1692
-4.0,51,2001.408182
-11.0,173,2002.12983
-4.0,44,2002.380809
-4.0,94,2002.76416
3.0,65,2003.077121
1.0,80,2003.412902
-4.0,51,2003.666813
-2.0,51,2003.862375
0.0,44,2004.032859
1.0,72,2004.292062
-2.0,72,2004.618323
-3.0,80,2005.014038
0.0,51,2005.267877
1.0,123,2005.765355
1.0,87,2006.111032
0.0,80,2006.477095
-1.0,65,2006.776225
0.0,87,2007.158682
1.0,94,2007.520445
-3.0,80,2007.850397
2.0,72,2008.1397
-4.0,108,2008.555765
0.0,65,2008.863439
-1.0,152,2009.456897
1.0,65,2009.710142
0.0,51,2009.933915
1.0,44,2010.13208
-4.0,44,2010.320673
-4.0,74,2010.641878
0.0,58,2010.893866
-3.0,72,2011.275608
3.0,65,2011.502921
-2.0,59,2011.794893
1.0,110,2012.3032
4.0,65,2012.550371
-6.0,94,2012.931947
0.0,80,2013.290124
0.0,65,2013.535122
-6.0,72,2013.896783
-8.0,65,2014.165126
-8.0,51,2014.408167
-3.0,80,2014.759409
0.0,72,2015.010847
0.0,72,2015.29904
1.0,108,2015.739906
1.0,80,2016.034914
3.0,94,2016.430893
1.0,72,2016.716645
0.0,58,2016.95869
2.0,94,2017.374113
2.0,94,2017.749529
1.0,72,2018.10889
1.0,65,2018.402959
1.0,44,2018.57884
0.0,58,2018.84994
0.0,44,2019.038614
1.0,80,2019.400674
0.0,94,2019.810021
0.0,72,2020.081894
1.0,72,2020.413113
-3.0,94,2020.796143
1.0,44,2020.992149
0.0,51,2021.269569
1.0,159,2021.909447
-4.0,80,2022.260768
1.0,65,2022.530432
3.0,65,2022.819117
1.0,94,2023.209859
3.0,94,2023.588855
-3.0,108,2024.079633
1.0,65,2024.314473
1.0,87,2024.678076
1.0,101,2025.100765
2.0,80,2025.403174
1.0,101,2025.897371
1.0,65,2026.207753
-3.0,94,2026.608405
3.0,94,2026.961754
-3.0,58,2027.230949
-1.0,216,2028.19017
0.0,72,2028.506614
2.0,80,2028.793507
-2.0,72,2029.093955
-2.0,80,2029.418929
0.0,44,2029.607366
0.0,65,2029.933798
-5.0,65,2030.22994
-7.0,80,2030.598151
0.0,108,2031.100524
0.0,159,2031.817773
-3.0,94,2032.225947
0.0,51,2032.443965
1.0,108,2032.887736
1.0,72,2033.190411
1.0,72,2033.479741
1.0,159,2034.121015
-11.0,173,2034.821824
-7.0,80,2035.195272
0.0,58,2035.436816
-5.0,58,2035.711873
0.0,51,2035.977809
1.0,65,2036.194741
0.0,51,2036.425628
-2.0,72,2036.704689
-6.0,94,2037.064891
-4.0,51,2037.335559
3.0,144,2037.930393
1.0,51,2038.122971
0.0,65,2038.386566
-11.0,152,2038.969429
1.0,94,2039.392165
2.0,74,2039.708918
-4.0,65,2039.974069
1.0,65,2040.295715
2.0,72,2040.633476
6.0,159,2041.245836
-1.0,94,2041.562074
1.0,44,2041.736266
-3.0,72,2042.047114
1.0,65,2042.343489
-4.0,80,2042.679178
0.0,44,2042.845451
1.0,44,2043.023089
-3.0,87,2043.36676
1.0,47,2043.543332
2.0,72,2043.90143
0.0,87,2044.305062
-4.0,65,2044.616046
-5.0,94,2044.932766
1.0,58,2045.170415
-3.0,94,2045.623281
-4.0,58,2045.847016
-4.0,65,2046.131487
-3.0,94,2046.562391
-7.0,80,2046.924163
1.0,65,2047.234367
0.0,80,2047.572936
2.0,72,2047.956024
-3.0,58,2048.18147
-3.0,94,2048.60968
1.0,72,2048.907331
1.0,44,2049.098429
0.0,51,2049.348225
1.0,72,2049.642385
2.0,80,2049.995829
1.0,87,2050.425608
3.0,144,2051.045939
-4.0,47,2051.255417
-1.0,65,2051.489417
0.0,72,2051.788038
-2.0,72,2052.132264
0.0,44,2052.301661
-3.0,80,2052.640486
0.0,72,2052.910988
2.0,80,2053.245784
1.0,94,2053.658692
1.0,58,2053.918059
-3.0,173,2054.765846
1.0,51,2054.936236
0.0,72,2055.24587
-4.0,58,2055.500911
1.0,87,2055.866492
0.0,87,2056.198147
-1.0,72,2056.515594
0.0,72,2056.849167
1.0,87,2057.149954
-4.0,87,2057.522055
-5.0,72,2057.870965
1.0,65,2058.13341
1.0,66,2058.399838
1.0,65,2058.750132
2.0,87,2059.096869
1.0,94,2059.496766
-4.0,80,2059.845659
1.0,58,2060.047048
1.0,94,2060.371443
1.0,87,2060.800426
1.0,94,2061.156486
2.0,72,2061.452433
2.0,96,2061.866891
2.0,73,2062.115859
1.0,80,2062.434471
1.0,72,2062.784657
-3.0,94,2063.223956
-1.0,223,2064.19769
-2.0,152,2064.801871
-4.0,65,2065.08977
-4.0,51,2065.262406
2.0,80,2065.57704
-3.0,96,2066.025418
1.0,58,2066.287858
2.0,65,2066.558096
0.0,72,2066.88635
1.0,94,2067.317809
-3.0,94,2067.720657
1.0,67,2068.048532
1.0,87,2068.434719
2.0,72,2068.725426
1.0,65,2068.981472
-3.0,58,2069.225786
-4.0,80,2069.544425
-3.0,58,2069.774963
0.0,72,2070.077642
-10.0,94,2070.465662
-7.0,87,2070.800254
-4.0,67,2071.199103
0.0,44,2071.389877
-7.0,72,2071.683129
-4.0,58,2071.907002
1.0,44,2072.054447
1.0,101,2072.523147
1.0,51,2072.722098
2.0,87,2073.070848
1.0,87,2073.482015
-4.0,94,2073.906541
0.0,72,2074.229957
2.0,65,2074.489821
-4.0,51,2074.756135
-4.0,80,2075.141979
2.0,72,2075.420134
1.0,58,2075.678478
-3.0,94,2076.083813
0.0,51,2076.288022
0.0,72,2076.571777
3.0,87,2076.951135
2.0,65,2077.192884
-3.0,51,2077.405227
2.0,94,2077.79774
0.0,80,2078.105657
2.0,72,2078.4475
3.0,96,2078.839804
-4.0,80,2079.223977
-3.0,80,2079.562318
-4.0,58,2079.80051
-6.0,72,2080.11423
-10.0,87,2080.401279
-4.0,80,2080.706369
0.0,108,2081.151089
-3.0,94,2081.484005
2.0,87,2081.871776
-3.0,80,2082.189981
2.0,94,2082.559805
1.0,87,2082.978994
0.0,51,2083.192806
1.0,101,2083.586869
2.0,87,2083.98186
-4.0,80,2084.302467
2.0,72,2084.619306
-4.0,58,2084.905697
0.0,72,2085.279846
1.0,80,2085.626738
-3.0,87,2085.932447
1.0,101,2086.393018
1.0,72,2086.677079
1.0,101,2087.130113
0.0,44,2087.290497
0.0,72,2087.628913
-4.0,58,2087.898806
3.0,72,2088.14306
-7.0,72,2088.494275
1.0,87,2088.857285
2.0,52,2089.096628
0.0,59,2089.358774
0.0,87,2089.698631
-7.0,51,2089.923779
1.0,58,2090.149984
-2.0,84,2090.480444
3.0,94,2090.859676
0.0,87,2091.213397
0.0,72,2091.463204
1.0,65,2091.760859
-7.0,102,2092.21601
1.0,58,2092.468057
1.0,58,2092.67489
1.0,94,2093.031595
-4.0,58,2093.278969
1.0,44,2093.42962
0.0,87,2093.778501
-4.0,58,2094.03079
-4.0,72,2094.381309
-7.0,51,2094.629724
3.0,87,2094.997039
1.0,109,2095.415365
1.0,105,2095.836563
2.0,166,2096.545139
-3.0,101,2096.947161
1.0,108,2097.413188
0.0,72,2097.658505
2.0,51,2097.946563
1.0,58,2098.218472
-5.0,65,2098.454057
-4.0,65,2098.713963
0.0,72,2099.083163
1.0,58,2099.350123
1.0,101,2099.833779
1.0,108,2100.256294
2.0,80,2100.609882
1.0,51,2100.832893
3.0,65,2101.095362
3.0,94,2101.568676
-4.0,65,2101.847803
-6.0,101,2102.236602
1.0,44,2102.442089
-2.0,166,2103.094138
3.0,231,2104.067325
1.0,94,2104.440546
0.0,65,2104.747365
-8.0,94,2105.166473
-2.0,118,2105.569477
1.0,51,2105.809457
-10.0,116,2106.234397
-3.0,94,2106.629845
-6.0,137,2107.278726
0.0,72,2107.651647
-4.0,69,2107.976033
1.0,108,2108.437689
5.0,137,2109.006916
1.0,72,2109.302109
3.0,87,2109.704399
-3.0,65,2109.965278
-2.0,80,2110.394684
-3.0,173,2111.1096
-4.0,51,2111.328314
2.0,80,2111.659784
1.0,72,2111.996088
3.0,72,2112.268713
-7.0,94,2112.704251
-2.0,173,2113.576633
-12.0,66,2113.816759
-4.0,58,2114.091824
1.0,58,2114.359498
0.0,173,2115.063432
1.0,72,2115.37008
0.0,65,2115.638026
-3.0,80,2115.988692
-4.0,51,2116.201045
-3.0,95,2116.598272
1.0,118,2117.032686
1.0,101,2117.422514
-1.0,58,2117.669475
0.0,72,2118.042164
-2.0,94,2118.444144
2.0,94,2118.87376
-2.0,87,2119.279483
-3.0,80,2119.646191
-15.0,166,2120.421178
0.0,72,2120.739714
2.0,117,2121.198148
1.0,105,2121.673423
0.0,87,2122.067706
-4.0,51,2122.310215
-4.0,94,2122.666272
-4.0,58,2122.929614
0.0,87,2123.308284
-2.0,72,2123.63141
0.0,87,2123.959732
-12.0,65,2124.297704
-4.0,44,2124.46731
-1.0,65,2124.722858
0.0,80,2125.040075
0.0,87,2125.403807
-4.0,51,2125.58798
2.0,108,2126.087135
1.0,94,2126.444386
0.0,65,2126.694542
2.0,108,2127.134782
-4.0,51,2127.303427
1.0,101,2127.776395
-6.0,238,2128.76118
2.0,80,2129.115556
-4.0,65,2129.422544
4.0,65,2129.676056
-7.0,80,2130.016807
1.0,80,2130.345568
-2.0,79,2130.701675
-4.0,72,2130.974203
-7.0,51,2131.187307
1.0,58,2131.437706
-4.0,58,2131.749795
0.0,79,2132.104303
-4.0,51,2132.266567
0.0,52,2132.522485
-4.0,49,2132.712818
0.0,72,2133.019036
3.0,94,2133.383527
-3.0,94,2133.734312
-7.0,116,2134.308482
1.0,58,2134.512552
0.0,44,2134.720122
-1.0,144,2135.29622
0.0,72,2135.595549
1.0,94,2136.062136
-7.0,76,2136.345085
-4.0,58,2136.615678
0.0,58,2136.867666
-7.0,144,2137.416137
-6.0,123,2137.944629
1.0,72,2138.216899
-12.0,80,2138.587653
1.0,137,2139.252945
2.0,87,2139.620533
1.0,87,2139.963219
-3.0,80,2140.285321
3.0,72,2140.563805
0.0,65,2140.898035
-4.0,51,2141.080253
0.0,72,2141.413986
-8.0,65,2141.691599
0.0,72,2141.989267
-3.0,72,2142.271361
0.0,72,2142.582425
3.0,58,2142.82408
4.0,58,2143.096115
3.0,94,2143.482835
0.0,65,2143.791016
0.0,123,2144.354351
-4.0,44,2144.513356
-7.0,94,2144.946833
1.0,123,2145.454562
-3.0,108,2145.862038
0.0,72,2146.191493
0.0,72,2146.477752
2.0,94,2146.89892
-8.0,65,2147.152769
-8.0,72,2147.516127
-3.0,152,2148.217966
-4.0,65,2148.45783
-4.0,51,2148.633081
-16.0,202,2149.512391
3.0,65,2149.804022
-1.0,152,2150.379564
0.0,72,2150.680254
4.0,65,2150.989173
1.0,65,2151.255165
-3.0,53,2151.439548
-2.0,58,2151.680099
-4.0,58,2151.915755
0.0,94,2152.302447
1.0,101,2152.707114
1.0,101,2153.118843
4.0,65,2153.433926
1.0,94,2153.850726
0.0,72,2154.111351
-6.0,72,2154.497278
-2.0,182,2155.230441
1.0,80,2155.558313
1.0,94,2155.937616
0.0,72,2156.257286
3.0,80,2156.617266
-4.0,51,2156.830175
1.0,94,2157.180386
1.0,118,2157.682889
-2.0,94,2158.034348
1.0,72,2158.313262
-3.0,51,2158.506502
2.0,87,2158.865916
1.0,94,2159.270918
-4.0,65,2159.507609
5.0,159,2160.171348
2.0,94,2160.605832
2.0,118,2161.090632
1.0,108,2161.570798
3.0,65,2161.850017
1.0,87,2162.196975
-3.0,51,2162.40724
0.0,65,2162.656483
0.0,72,2163.026738
-2.0,188,2163.934232
1.0,65,2164.22271
-3.0,44,2164.412252
-4.0,94,2164.840171
2.0,44,2165.03213
1.0,209,2166.006924
-2.0,87,2166.413954
0.0,51,2166.687985
-3.0,117,2167.133081
0.0,44,2167.345675
-4.0,44,2167.535186
1.0,72,2167.813109
2.0,87,2168.20945
-3.0,94,2168.648557
3.0,94,2169.065249
0.0,65,2169.405466
3.0,65,2169.743858
1.0,51,2169.936961
1.0,80,2170.242452
0.0,87,2170.680629
0.0,51,2170.894302
1.0,108,2171.332999
1.0,80,2171.674024
1.0,65,2171.984849
0.0,123,2172.509923
1.0,44,2172.677242
0.0,51,2172.904268
-4.0,44,2173.060905
-3.0,72,2173.381707
1.0,72,2173.687102
1.0,94,2174.1088
2.0,44,2174.314007
-3.0,101,2174.79165
-6.0,223,2175.742624
-6.0,94,2176.125282
0.0,72,2176.430315
0.0,72,2176.803165
0.0,87,2177.160336
-3.0,51,2177.415238
0.0,87,2177.758408
-3.0,80,2178.160952
-4.0,94,2178.608996
-2.0,87,2178.98804
2.0,59,2179.269507
2.0,108,2179.729514
-2.0,72,2180.01682
3.0,80,2180.367025
-6.0,81,2180.728114
2.0,80,2181.062359
-11.0,231,2182.101862
1.0,72,2182.393857
-4.0,58,2182.631958
1.0,44,2182.847689
-7.0,238,2183.846041
1.0,72,2184.152913
3.0,137,2184.792923
-7.0,80,2185.159147
-4.0,80,2185.496439
-6.0,144,2186.093011
-2.0,87,2186.418895
1.0,101,2186.811622
-1.0,89,2187.115227
1.0,80,2187.498903
-10.0,87,2187.825294
0.0,72,2188.110121
-3.0,44,2188.276092
2.0,87,2188.638624
3.0,94,2188.995894
2.0,80,2189.34356
-3.0,80,2189.70997
3.0,94,2190.105757
-2.0,59,2190.371409
0.0,87,2190.724689
3.0,80,2191.081218
-6.0,103,2191.524014
1.0,101,2191.935003
-6.0,94,2192.327097
-2.0,137,2192.927102
-2.0,87,2193.369508
4.0,65,2193.633985
2.0,94,2193.975172
-11.0,80,2194.293785
0.0,44,2194.444092
3.0,94,2194.849795
2.0,87,2195.22139
-2.0,58,2195.465544
1.0,101,2195.940407
-3.0,80,2196.28904
0.0,44,2196.468801
4.0,58,2196.696117
1.0,101,2197.124772
-12.0,159,2197.748111
-3.0,65,2198.021866
0.0,87,2198.346205
2.0,44,2198.536463
0.0,51,2198.818704
-6.0,94,2199.21745
0.0,72,2199.481969
0.0,72,2199.821078
3.0,94,2200.126322
-8.0,58,2200.347439
-7.0,94,2200.763397
1.0,101,2201.20824
-3.0,65,2201.465472
-4.0,65,2201.811066
-9.0,87,2202.16653
1.0,65,2202.417135
1.0,53,2202.646245
2.0,72,2202.931802
2.0,44,2203.162497
3.0,166,2203.800507
0.0,51,2204.02364
1.0,108,2204.52846
1.0,65,2204.788927
-4.0,65,2205.01824
3.0,80,2205.339273
2.0,94,2205.711736
-4.0,72,2206.011884
2.0,65,2206.302876
-4.0,72,2206.64452
2.0,65,2206.906167
-3.0,166,2207.578976
-3.0,65,2207.852233
3.0,94,2208.233452
1.0,58,2208.493458
-6.0,72,2208.864197
-6.0,168,2209.606393
-8.0,58,2209.843928
-4.0,87,2210.1695
-3.0,58,2210.41434
-3.0,51,2210.66069
-3.0,58,2210.915678
-6.0,116,2211.375666
-11.0,152,2212.029165
-7.0,65,2212.261841
0.0,58,2212.486569
-3.0,144,2213.100668
-3.0,65,2213.47254
-3.0,72,2213.753955
-4.0,80,2214.091589
-3.0,72,2214.46078
0.0,72,2214.740401
-4.0,195,2215.539361
4.0,173,2216.279782
-3.0,58,2216.532032
2.0,44,2216.669008
1.0,65,2216.898523
3.0,94,2217.354102
0.0,72,2217.597932
2.0,166,2218.370744
-1.0,80,2218.65816
1.0,80,2219.029946
1.0,94,2219.4311
3.0,87,2219.789684
0.0,72,2220.078306
0.0,51,2220.282208
-9.0,137,2220.863311
0.0,87,2221.214773
-8.0,108,2221.712174
-1.0,87,2222.068939
0.0,87,2222.449929
2.0,65,2222.702505
1.0,72,2223.042299
0.0,80,2223.325755
1.0,80,2223.644117
2.0,58,2223.924988
-3.0,72,2224.264963
4.0,65,2224.511312
-7.0,72,2224.787776
0.0,44,2225.028705
-3.0,72,2225.301142
3.0,65,2225.607367
4.0,65,2225.898137
-3.0,72,2226.184077
0.0,51,2226.432005
-3.0,80,2226.755841
-4.0,51,2226.944817
0.0,44,2227.176182
-4.0,81,2227.493799
-2.0,87,2227.844558
-4.0,58,2228.058131
-10.0,87,2228.431108
1.0,137,2229.024106
0.0,108,2229.536368
-5.0,87,2229.924305
2.0,72,2230.172831
2.0,65,2230.471817
-4.0,58,2230.671245
-4.0,80,2231.000045
4.0,65,2231.293125
2.0,44,2231.486326
0.0,51,2231.693902
-3.0,94,2232.04142
1.0,144,2232.659407
1.0,90,2233.089448
0.0,52,2233.288818
-7.0,94,2233.646744
-8.0,58,2233.887005
-6.0,94,2234.333122
1.0,101,2234.714541
0.0,72,2235.014454
0.0,87,2235.400194
-4.0,58,2235.599974
0.0,44,2235.769364
0.0,87,2236.176502
2.0,87,2236.555684
0.0,65,2236.833969
-5.0,87,2237.167542
-12.0,65,2237.453507
2.0,87,2237.814616
2.0,94,2238.160103
3.0,94,2238.485739
2.0,159,2239.157191
-2.0,87,2239.552035
0.0,109,2239.98225
2.0,94,2240.386346
0.0,118,2240.928519
2.0,80,2241.259014
0.0,72,2241.545155
1.0,65,2241.823078
0.0,58,2242.025047
3.0,65,2242.344242
1.0,72,2242.624959
1.0,103,2243.086922
1.0,94,2243.538419
-7.0,72,2243.891333
3.0,65,2244.170378
1.0,94,2244.579428
0.0,58,2244.805904
8.0,231,2245.692524
1.0,101,2246.179343
-4.0,65,2246.452499
0.0,58,2246.690988
3.0,65,2246.993682
-4.0,72,2247.244854
1.0,80,2247.583268
1.0,94,2248.002113
-10.0,159,2248.628145
4.0,118,2249.149584
-4.0,80,2249.507124
1.0,44,2249.666817
0.0,44,2249.858965
-3.0,65,2250.142952
-4.0,51,2250.403214
0.0,80,2250.764337
1.0,87,2251.108235
4.0,72,2251.403514
3.0,144,2252.002261
3.0,94,2252.411476
-4.0,80,2252.765643
0.0,51,2252.955869
-3.0,238,2253.946233
0.0,51,2254.158008
0.0,65,2254.432881
-7.0,216,2255.392234
-3.0,80,2255.66953
-3.0,58,2255.914209
2.0,166,2256.649806
1.0,51,2256.850239
0.0,51,2257.024967
-4.0,65,2257.276848
0.0,80,2257.646946
-4.0,108,2258.155665
0.0,65,2258.469793
-3.0,72,2258.792494
-7.0,94,2259.139998
0.0,65,2259.456286
-5.0,137,2259.908862
-2.0,51,2260.119325
3.0,65,2260.393708
-2.0,137,2260.893957
2.0,101,2261.273477
-7.0,180,2262.036722
-3.0,94,2262.463137
3.0,166,2263.203834
1.0,101,2263.64317
1.0,51,2263.890177
-3.0,65,2264.156815
1.0,87,2264.559869
2.0,166,2265.294637
-7.0,72,2265.592358
1.0,101,2266.004328
-8.0,80,2266.371489
1.0,87,2266.735062
-7.0,144,2267.338635
3.0,108,2267.754646
-2.0,159,2268.473175
-4.0,58,2268.717889
-8.0,80,2269.044555
-1.0,159,2269.698248
1.0,101,2270.102372
1.0,72,2270.419083
-2.0,89,2270.786705
-10.0,303,2272.118814
0.0,44,2272.257168
-8.0,130,2272.829479
0.0,65,2273.138693
3.0,87,2273.539129
1.0,72,2273.832492
1.0,58,2274.071975
-3.0,159,2274.713382
-3.0,94,2275.114056
1.0,72,2275.414436
3.0,94,2275.786718
-3.0,51,2276.022501
0.0,72,2276.325701
-3.0,51,2276.569795
-3.0,94,2276.949319
1.0,72,2277.249731
2.0,65,2277.489646
3.0,96,2277.934304
-7.0,144,2278.498245
0.0,72,2278.808844
4.0,65,2279.085212
-4.0,58,2279.36087
-5.0,72,2279.709334
0.0,87,2280.077599
-4.0,44,2280.2248
4.0,65,2280.474838
-7.0,44,2280.674131
0.0,108,2281.087064
-2.0,259,2282.196735
-1.0,180,2282.950267
0.0,51,2283.226438
-1.0,94,2283.590529
-8.0,152,2284.167893
1.0,101,2284.62716
-11.0,173,2285.416426
-3.0,173,2286.092685
4.0,74,2286.404387
0.0,72,2286.667072
-3.0,137,2287.263202
2.0,108,2287.740302
-2.0,78,2288.033908
-8.0,65,2288.310487
-2.0,144,2288.975164
-6.0,216,2289.954826
-4.0,80,2290.306199
2.0,87,2290.627013
-4.0,87,2290.983145
2.0,216,2291.884789
-6.0,144,2292.58718
3.0,159,2293.34199
-4.0,123,2293.884772
1.0,44,2294.036483
2.0,80,2294.390105
1.0,137,2294.976299
-2.0,144,2295.549495
0.0,72,2295.883674
-11.0,173,2296.552481
1.0,44,2296.750193
-8.0,80,2297.099302
1.0,58,2297.32561
-8.0,80,2297.621031
0.0,65,2297.976094
2.0,65,2298.258078
0.0,44,2298.485858
0.0,72,2298.814266
0.0,44,2298.958839
0.0,87,2299.340014
1.0,44,2299.531924
-1.0,144,2300.145039
1.0,101,2300.555878
0.0,144,2301.141931
2.0,65,2301.413177
-10.0,87,2301.73218
-3.0,72,2302.029142
0.0,65,2302.295046
3.0,65,2302.594802
1.0,108,2303.105683
0.0,87,2303.479493
0.0,44,2303.659393
-8.0,51,2303.881617
-2.0,72,2304.185854
-4.0,51,2304.402117
0.0,72,2304.71437
-3.0,58,2305.003609
0.0,51,2305.167403
-3.0,101,2305.599271
1.0,137,2306.216851
1.0,80,2306.585391
0.0,72,2306.927528
1.0,80,2307.295844
-3.0,72,2307.582113
1.0,80,2307.904369
-4.0,80,2308.282042
2.0,59,2308.532818
0.0,44,2308.69525
-3.0,55,2308.909003
0.0,65,2309.194668
-8.0,80,2309.558666
0.0,72,2309.86179
0.0,44,2310.071999
-4.0,65,2310.287701
-2.0,216,2311.228699
0.0,72,2311.541371
0.0,87,2311.874778
-3.0,108,2312.332496
1.0,58,2312.588467
1.0,63,2312.819475
1.0,108,2313.23721
-1.0,65,2313.519928
0.0,108,2313.927518
2.0,44,2314.101113
3.0,87,2314.472363
-4.0,80,2314.840507
-3.0,51,2315.087717
2.0,72,2315.408868
0.0,44,2315.63375
0.0,58,2315.915458
-6.0,80,2316.244273
-6.0,87,2316.616085
1.0,72,2316.870852
0.0,65,2317.191823
3.0,65,2317.562131
3.0,58,2317.797827
-7.0,72,2318.115314
3.0,65,2318.397344
0.0,72,2318.664352
0.0,72,2318.977302
0.0,72,2319.266624
1.0,94,2319.640381
3.0,144,2320.185431
2.0,51,2320.388776
-3.0,180,2321.147245
0.0,72,2321.445957
1.0,87,2321.784802
5.0,58,2322.014548
0.0,72,2322.331446
1.0,51,2322.582134
3.0,65,2322.858781
0.0,59,2323.10685
-3.0,94,2323.447865
-2.0,80,2323.751012
1.0,101,2324.172223
-6.0,216,2325.105304
1.0,94,2325.519567
1.0,101,2325.933757
2.0,72,2326.296655
3.0,65,2326.587118
3.0,65,2326.895424
-4.0,80,2327.24729
1.0,80,2327.599044
2.0,94,2327.971197
0.0,44,2328.140043
-2.0,80,2328.491633
0.0,65,2328.789242
-1.0,72,2329.066655
1.0,51,2329.323045
-7.0,72,2329.595924
2.0,44,2329.859819
0.0,87,2330.136535
3.0,65,2330.422899
0.0,72,2330.722125
-3.0,94,2331.081751
-4.0,123,2331.60624
1.0,44,2331.80603
1.0,123,2332.262088
-4.0,77,2332.614823
1.0,101,2332.990431
2.0,159,2333.645715
-11.0,77,2333.98063
-7.0,65,2334.217071
0.0,75,2334.593108
2.0,110,2335.042975
1.0,67,2335.379974
0.0,65,2335.635691
0.0,44,2335.86224
4.0,173,2336.584338
0.0,58,2336.865848
3.0,94,2337.228039
0.0,65,2337.539368
-10.0,72,2337.80391
2.0,63,2338.059389
1.0,72,2338.427158
5.0,159,2339.140818
3.0,94,2339.537292
0.0,80,2339.903743
0.0,58,2340.107625
1.0,87,2340.434894
0.0,51,2340.611949
3.0,72,2340.854033
-4.0,72,2341.1742
3.0,80,2341.500826
-4.0,51,2341.703641
0.0,87,2342.043448
-8.0,94,2342.511739
-4.0,58,2342.838877
-4.0,58,2343.075703
0.0,65,2343.300749
-3.0,72,2343.616096
1.0,110,2343.99495
0.0,72,2344.328121
-4.0,44,2344.50051
4.0,58,2344.712
1.0,94,2345.106703
2.0,44,2345.282565
3.0,159,2345.973405
-7.0,44,2346.202349
0.0,72,2346.50687
2.0,109,2346.932618
0.0,72,2347.302554
0.0,65,2347.565512
-8.0,51,2347.778162
2.0,101,2348.193486
2.0,80,2348.552958
2.0,72,2348.782691
-3.0,80,2349.156262
0.0,65,2349.419082
3.0,65,2349.715912
0.0,72,2350.046471
3.0,65,2350.385842
0.0,137,2350.967643
4.0,58,2351.286011
0.0,51,2351.529127
4.0,65,2351.802663
2.0,44,2351.968928
-7.0,180,2352.738802
1.0,44,2352.871133
2.0,116,2353.369309
3.0,80,2353.71251
0.0,44,2353.855761
1.0,44,2354.057502
-4.0,51,2354.243428
-7.0,95,2354.682684
0.0,44,2354.851285
2.0,159,2355.48011
3.0,87,2355.8219
-6.0,87,2356.189849
0.0,58,2356.417089
-2.0,94,2356.783034
1.0,324,2358.168219
0.0,65,2358.483357
0.0,44,2358.679872
2.0,94,2359.127601
3.0,87,2359.460112
1.0,65,2359.788126
2.0,94,2360.181849
4.0,65,2360.46561
1.0,65,2360.772228
3.0,94,2361.154287
-3.0,51,2361.383831
-4.0,94,2361.766111
1.0,118,2362.226655
1.0,44,2362.421276
1.0,101,2362.802083
-2.0,87,2363.153925
0.0,51,2363.365092
-3.0,94,2363.746724
2.0,87,2364.106313
-3.0,173,2364.838602
0.0,72,2365.121402
0.0,44,2365.303383
-2.0,72,2365.603978
1.0,101,2366.042326
5.0,159,2366.654336
-7.0,216,2367.484611
-4.0,44,2367.690037
1.0,60,2367.994935
0.0,87,2368.346351
-4.0,87,2368.734015
1.0,238,2369.673792
4.0,65,2369.984035
1.0,101,2370.415954
1.0,58,2370.604491
-10.0,72,2370.956824
1.0,101,2371.405787
0.0,87,2371.706046
-10.0,87,2372.083138
0.0,87,2372.448379
1.0,72,2372.714815
0.0,72,2373.009065
0.0,72,2373.312823
1.0,58,2373.516474
0.0,44,2373.698909
-10.0,72,2374.018978
2.0,72,2374.286373
-6.0,80,2374.645436
-3.0,87,2375.023077
0.0,157,2375.649108
3.0,80,2375.957852
-4.0,51,2376.191684
1.0,80,2376.547071
-2.0,87,2376.911136
2.0,65,2377.199948
-4.0,65,2377.456822
-14.0,339,2378.908387
2.0,44,2379.078137
0.0,72,2379.392846
